district,zone_name,latitude,longitude,hour,day_of_week,incident_count,unique_article_count,avg_severity,max_severity,total_incident_score,sexual_violence_count,murder_count,kidnapping_count,violence_count,robbery_count,harassment_count,suspicious_activity_count,incident_risk_score,street_lamp_count_500m,primary_road_count_500m,secondary_road_count_500m,tertiary_road_count_500m,residential_road_count_500m,service_road_count_500m,footway_path_count_500m,pedestrian_road_count_500m,unclassified_road_count_500m,bus_station_count_500m,rail_station_count_500m,market_count_500m,shop_count_500m,school_college_count_500m,hospital_count_500m,police_count_3km,nearest_police_distance_km,light_score,road_quality,alley_density,transport_hub_score,public_place_density,police_distance_risk,environmental_risk_score,base_risk_score,base_risk_level,risk_score,risk_level,sample_weight
Cox's Bazar,Cox's Bazar Sadar Hospital,21.352809,92.078364,22,0,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,49.42,medium,3.854
Cox's Bazar,Cox's Bazar Sadar Hospital,21.352809,92.078364,22,2,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,49.42,medium,3.854
Cox's Bazar,Cox's Bazar Sadar Hospital,21.352809,92.078364,22,4,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.154
Cox's Bazar,Cox's Bazar Sadar Hospital,21.352809,92.078364,22,5,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.154
Cox's Bazar,Kolatoli,21.420776,91.983256,2,0,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,54.48,medium,4.504
Cox's Bazar,Kolatoli,21.420776,91.983256,2,2,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,54.48,medium,4.504
Cox's Bazar,Kolatoli,21.420776,91.983256,2,4,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,58.48,medium,4.804
Cox's Bazar,Kolatoli,21.420776,91.983256,2,5,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,58.48,medium,4.804
Cox's Bazar,Kolatoli,21.420776,91.983256,8,0,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,42.48,medium,3.904
Cox's Bazar,Kolatoli,21.420776,91.983256,8,2,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,42.48,medium,3.904
Cox's Bazar,Kolatoli,21.420776,91.983256,8,4,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,46.48,medium,4.204
Cox's Bazar,Kolatoli,21.420776,91.983256,8,5,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,46.48,medium,4.204
Cox's Bazar,Kolatoli,21.420776,91.983256,14,0,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,42.48,medium,3.904
Cox's Bazar,Kolatoli,21.420776,91.983256,14,2,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,42.48,medium,3.904
Cox's Bazar,Kolatoli,21.420776,91.983256,14,4,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,46.48,medium,4.204
Cox's Bazar,Kolatoli,21.420776,91.983256,14,5,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,46.48,medium,4.204
Cox's Bazar,Kolatoli,21.420776,91.983256,19,0,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,50.48,medium,4.304
Cox's Bazar,Kolatoli,21.420776,91.983256,19,2,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,50.48,medium,4.304
Cox's Bazar,Kolatoli,21.420776,91.983256,19,4,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,54.48,medium,4.604
Cox's Bazar,Kolatoli,21.420776,91.983256,19,5,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,54.48,medium,4.604
Cox's Bazar,Kolatoli,21.420776,91.983256,22,0,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,50.48,medium,4.304
Cox's Bazar,Kolatoli,21.420776,91.983256,22,2,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,50.48,medium,4.304
Cox's Bazar,Kolatoli,21.420776,91.983256,22,4,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,54.48,medium,4.604
Cox's Bazar,Kolatoli,21.420776,91.983256,22,5,2,2,3.5,5,29.0,1,0,0,0,0,0,1,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,42.48,medium,54.48,medium,4.604
Cumilla,Burichang,23.5534,91.12901,2,0,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,72.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,2,2,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,72.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,2,4,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,76.7,high,10.0
Cumilla,Burichang,23.5534,91.12901,2,5,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,76.7,high,10.0
Cumilla,Burichang,23.5534,91.12901,8,0,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,60.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,8,2,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,60.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,8,4,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,64.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,8,5,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,64.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,14,0,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,60.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,14,2,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,60.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,14,4,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,64.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,14,5,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,64.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,19,0,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,68.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,19,2,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,68.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,19,4,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,72.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,19,5,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,72.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,22,0,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,68.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,22,2,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,68.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,22,4,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,72.7,medium,10.0
Cumilla,Burichang,23.5534,91.12901,22,5,13,13,4.3076923076923075,5,259.5,0,8,0,2,0,0,3,72.73,0,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,3.0,0.45,0.392,0.1,0.0,0.033,1.0,32.62,60.7,medium,72.7,medium,10.0
Cumilla,Chandina,23.49067,91.01227,2,0,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.054
Cumilla,Chandina,23.49067,91.01227,2,2,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.054
Cumilla,Chandina,23.49067,91.01227,2,4,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,57.42,medium,4.354
Cumilla,Chandina,23.49067,91.01227,2,5,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,57.42,medium,4.354
Cumilla,Chandina,23.49067,91.01227,8,0,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,41.42,medium,3.454
Cumilla,Chandina,23.49067,91.01227,8,2,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,41.42,medium,3.454
Cumilla,Chandina,23.49067,91.01227,8,4,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,45.42,medium,3.754
Cumilla,Chandina,23.49067,91.01227,8,5,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,45.42,medium,3.754
Cumilla,Chandina,23.49067,91.01227,14,0,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,41.42,medium,3.454
Cumilla,Chandina,23.49067,91.01227,14,2,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,41.42,medium,3.454
Cumilla,Chandina,23.49067,91.01227,14,4,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,45.42,medium,3.754
Cumilla,Chandina,23.49067,91.01227,14,5,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,45.42,medium,3.754
Cumilla,Chandina,23.49067,91.01227,19,0,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,49.42,medium,3.854
Cumilla,Chandina,23.49067,91.01227,19,2,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,49.42,medium,3.854
Cumilla,Chandina,23.49067,91.01227,19,4,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.154
Cumilla,Chandina,23.49067,91.01227,19,5,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.154
Cumilla,Chandina,23.49067,91.01227,22,0,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,49.42,medium,3.854
Cumilla,Chandina,23.49067,91.01227,22,2,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,49.42,medium,3.854
Cumilla,Chandina,23.49067,91.01227,22,4,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.154
Cumilla,Chandina,23.49067,91.01227,22,5,1,1,5.0,5,25.0,1,0,0,0,0,0,0,46.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,41.42,medium,53.42,medium,4.154
Cumilla,Cumilla Cantonment,23.4417,91.00987,2,0,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,73.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,2,2,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,73.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,2,4,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,77.02,high,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,2,5,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,77.02,high,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,8,0,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,61.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,8,2,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,61.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,8,4,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,65.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,8,5,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,65.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,14,0,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,61.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,14,2,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,61.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,14,4,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,65.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,14,5,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,65.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,19,0,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,69.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,19,2,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,69.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,19,4,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,73.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,19,5,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,73.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,22,0,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,69.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,22,2,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,69.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,22,4,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,73.02,medium,10.0
Cumilla,Cumilla Cantonment,23.4417,91.00987,22,5,7,7,5.0,5,182.5,1,6,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,61.02,medium,73.02,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,2,0,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,78.82,high,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,2,2,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,78.82,high,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,2,4,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,82.82,high,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,2,5,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,82.82,high,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,8,0,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,66.82,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,8,2,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,66.82,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,8,4,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,70.82,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,8,5,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,70.82,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,14,0,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,66.82,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,14,2,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,66.82,medium,10.0
Cumilla,Cumilla Medical College,23.770271,90.36068,14,4,9,9,5.0,5,225.0,1,6,2,0,0,0,0,80.0,0,0,2,0,174,0,1,0,0,0,0,1,169,7,10,23,0.167,0.45,0.433,0.05,0.0,1.0,0.056,36.06,66.82,medium,70.82,medium,10.0
